metric,value
coord_only_vs_coord_plus_nuisance,1.0
coord_only_vs_crtr_learned,1.0
coord_only_vs_idm_learned,1.0
coord_only_vs_crtr_online_joint,1.0
coord_only_vs_idm_online_joint,1.0
coord_plus_nuisance_vs_crtr_learned,0.20193062646372972
coord_plus_nuisance_vs_idm_learned,0.21242595375906204
coord_plus_nuisance_vs_crtr_online_joint,0.20416446282122536
coord_plus_nuisance_vs_idm_online_joint,0.2017874322300024
crtr_learned_vs_idm_learned,1.0
crtr_learned_vs_crtr_online_joint,1.0
crtr_learned_vs_idm_online_joint,0.9996717593062014
idm_learned_vs_crtr_online_joint,0.9815249619879298
idm_learned_vs_idm_online_joint,0.9761005771085716
crtr_online_joint_vs_idm_online_joint,0.9945735524785455
