rep_invariance_mean,rep_invariance_std,bonus_within_std_mean,bonus_between_std,bonus_within_over_between,coverage_fraction,action_kl_mean,action_kl_std,update,env_steps,steps_per_state,coverage_percent
0.002541042398661375,9.870528447208926e-05,3.951402322854847e-05,7.395258762699086e-06,5.33594091641793,1.0,3.146631755157614e-08,5.2102091530059624e-09,1,4096,70.62068965517241,100.0
0.005029580090194941,0.0002330329007236287,0.0004051120486110449,0.00014079877291806042,2.8770369929066004,1.0,7.34464649099209e-08,9.539894207932775e-09,5,20480,353.1034482758621,100.0
0.018001290038228035,0.0012215070892125368,0.0011968972394242883,0.0005718176253139973,2.093108458632193,1.0,1.2175465258223994e-07,1.535430804722182e-08,10,40960,706.2068965517242,100.0
0.07642224431037903,0.008971109054982662,0.0006809640326537192,0.00045707618119195104,1.4897935240088822,1.0,1.019889282360964e-06,3.409201951853902e-07,15,61440,1059.3103448275863,100.0
0.31470224261283875,0.07715954631567001,0.0006907055503688753,0.0004915962927043438,1.4049973741574366,1.0,3.507753717713058e-05,1.7107853636844084e-05,20,81920,1412.4137931034484,100.0
0.3185477554798126,0.27215757966041565,0.0015384742291644216,0.0014421726809814572,1.0667679271515274,1.0,0.0007955532637424767,0.0009230490541085601,25,102400,1765.5172413793102,100.0
0.18206539750099182,0.2777298092842102,0.0014350753044709563,0.0025248706806451082,0.5683735138344415,1.0,4.16305338148959e-05,0.00010100439976667985,30,122880,2118.6206896551726,100.0
0.13341833651065826,0.21789847314357758,0.0009077676804736257,0.0016617125365883112,0.5462811392913807,1.0,4.382538008940173e-06,1.1774772247008514e-05,35,143360,2471.7241379310344,100.0
0.1242469772696495,0.22109150886535645,0.000719590752851218,0.0015654241433367133,0.4596748805525697,1.0,9.200054591929074e-06,2.6977708330377936e-05,40,163840,2824.8275862068967,100.0
0.1005314365029335,0.1638343632221222,0.0009777373634278774,0.0024273409508168697,0.4028001649694875,1.0,4.417161107994616e-05,0.00014500206452794373,45,184320,3177.9310344827586,100.0
0.0854761078953743,0.21880975365638733,0.000891276984475553,0.0026898111682385206,0.3313517623401047,1.0,5.8066685596713796e-05,0.0002569918869994581,48,196608,3389.793103448276,100.0
