rep_invariance_mean,rep_invariance_std,bonus_within_std_mean,bonus_between_std,bonus_within_over_between,coverage_fraction,action_kl_mean,action_kl_std,update,env_steps,steps_per_state,coverage_percent,success_rate,p_succ_hat
0.0028032578993588686,0.00036540525616146624,0.00010802585165947676,4.8201920435531065e-05,2.24064610336211,1.0,0.004819268826395273,0.0003007975756190717,1,4096,70.62068965517241,100.0,0.28125,0.0
0.006581811234354973,0.0015640435740351677,0.0018249698914587498,0.0013120427029207349,1.3909272755554865,1.0,0.002015752950683236,0.00018663312948774546,5,20480,353.1034482758621,100.0,0.09375,0.0
0.020276213064789772,0.0054324171505868435,0.00048803974641487,0.00043598725460469723,1.1193642649363877,1.0,0.00026939049712382257,6.984380888752639e-05,10,40960,706.2068965517242,100.0,0.15625,0.0
0.05323871597647667,0.017420414835214615,0.0005785849643871188,0.0006057897116988897,0.955076328386736,1.0,0.00016571173910051584,9.385309385834262e-05,15,61440,1059.3103448275863,100.0,0.09375,0.0
0.10962563753128052,0.05894923582673073,0.0010516851907595992,0.001195866847410798,0.8794259986190139,1.0,0.0003270304878242314,0.000316312478389591,20,81920,1412.4137931034484,100.0,0.0625,0.0
0.13003569841384888,0.14547963440418243,0.0006197906914167106,0.0014605351025238633,0.4243557356398613,1.0,0.0001949711295310408,0.000119321201054845,25,102400,1765.5172413793102,100.0,0.0625,0.0
0.08997165411710739,0.20242178440093994,0.001096924301236868,0.0023899832740426064,0.458965434401182,1.0,0.000527284515555948,0.0005317858885973692,30,122880,2118.6206896551726,100.0,0.09375,0.0
0.08237070590257645,0.13799059391021729,0.000930538575630635,0.0015167968813329935,0.6134852017633671,1.0,0.0010792555985972285,0.000835845188703388,35,143360,2471.7241379310344,100.0,0.15625,0.0
0.049761995673179626,0.12672077119350433,0.0009050507214851677,0.0025421977043151855,0.35600974694118015,1.0,0.0008320347405970097,0.00018211198039352894,40,163840,2824.8275862068967,100.0,0.125,0.0
0.03410892188549042,0.06170811504125595,0.0007190994219854474,0.0018312922911718488,0.39267106553189335,1.0,0.0010397799778729677,0.00045325118117034435,45,184320,3177.9310344827586,100.0,0.125,0.0
0.09885314106941223,0.20764102041721344,0.0005325512029230595,0.0013911265414208174,0.38281734902826,1.0,0.000893182645086199,0.00026122492272406816,48,196608,3389.793103448276,100.0,0.125,0.0
