rep_invariance_mean,rep_invariance_std,bonus_within_std_mean,bonus_between_std,bonus_within_over_between,coverage_fraction,action_kl_mean,action_kl_std,update,env_steps,steps_per_state,coverage_percent
3.000000476837158,0.0,0.0025700642727315426,0.0039634243585169315,0.648443758683373,0.8481848184818482,0.004419460892677307,0.00031365538598038256,1,4096,6.759075907590759,84.81848184818482
3.000000476837158,0.0,0.0011423112591728568,0.0018706109840422869,0.6106588501452596,0.995049504950495,0.002537608379498124,0.00012228784908074886,5,20480,33.79537953795379,99.5049504950495
3.000000476837158,0.0,0.0008109737536869943,0.0011862891260534525,0.6836165819197049,0.9983498349834984,0.0002566748589742929,3.655668115243316e-05,10,40960,67.59075907590758,99.83498349834984
3.000000476837158,0.0,0.0006584922666661441,0.0009823980508372188,0.6702838663679211,0.9983498349834984,4.6177199692465365e-05,1.053132291417569e-05,15,61440,101.38613861386139,99.83498349834984
3.000000476837158,0.0,0.0005730342818424106,0.0008426916901953518,0.6799965972651271,0.9983498349834984,1.1727304809028283e-05,4.215534772811225e-06,20,81920,135.18151815181517,99.83498349834984
3.000000476837158,0.0,0.0005088843172416091,0.0007553489995189011,0.673698622199146,1.0,7.531327810283983e-06,8.512794920534361e-06,25,102400,168.97689768976898,100.0
3.000000476837158,0.0,0.0004632888303603977,0.0006924538174644113,0.6690440982993427,1.0,2.3583545043948106e-05,4.3491367250680923e-05,30,122880,202.77227722772278,100.0
3.000000476837158,0.0,0.0004276014806237072,0.0006460808799602091,0.6618286898741581,1.0,5.9902886277996004e-05,9.758147643879056e-05,35,143360,236.56765676567656,100.0
3.000000476837158,0.0,0.00040266074938699603,0.0005990943172946572,0.6721045697104459,1.0,1.5784089555381797e-05,2.2999047359917313e-05,40,163840,270.36303630363034,100.0
3.000000476837158,0.0,0.0003800536214839667,0.0005558220436796546,0.6837562278129558,1.0,1.1580151522139204e-06,8.156085300470295e-07,45,184320,304.15841584158414,100.0
3.000000476837158,0.0,0.00036697607720270753,0.0005360922659747303,0.6845262564512371,1.0,9.463225865147251e-07,2.9006554314037203e-07,48,196608,324.43564356435644,100.0
