metric,value
coord_only_goal_vs_coord_plus_nuisance_goal,1.0
coord_only_goal_vs_crtr_learned_goal,1.0
coord_only_goal_vs_idm_learned_goal,1.0
coord_only_goal_vs_crtr_online_joint_goal,1.0
coord_only_goal_vs_idm_online_joint_goal,1.0
coord_plus_nuisance_goal_vs_crtr_learned_goal,0.20819738500067952
coord_plus_nuisance_goal_vs_idm_learned_goal,0.34872399223677353
coord_plus_nuisance_goal_vs_crtr_online_joint_goal,0.40420962549628037
coord_plus_nuisance_goal_vs_idm_online_joint_goal,0.2082641360430877
crtr_learned_goal_vs_idm_learned_goal,1.0
crtr_learned_goal_vs_crtr_online_joint_goal,1.0
crtr_learned_goal_vs_idm_online_joint_goal,1.0
idm_learned_goal_vs_crtr_online_joint_goal,1.0
idm_learned_goal_vs_idm_online_joint_goal,0.7622369007311622
crtr_online_joint_goal_vs_idm_online_joint_goal,0.6835133982027979
