metric,value
coord_only_goal_vs_coord_plus_nuisance_goal,0.9824913964836919
coord_only_goal_vs_crtr_learned_goal,1.0
coord_only_goal_vs_idm_learned_goal,0.9853796835933486
coord_only_goal_vs_crtr_online_joint_goal,0.9948175676691227
coord_only_goal_vs_idm_online_joint_goal,1.0
coord_plus_nuisance_goal_vs_crtr_learned_goal,1.0
coord_plus_nuisance_goal_vs_idm_learned_goal,1.0
coord_plus_nuisance_goal_vs_crtr_online_joint_goal,1.0
coord_plus_nuisance_goal_vs_idm_online_joint_goal,1.0
crtr_learned_goal_vs_idm_learned_goal,0.9567221241756378
crtr_learned_goal_vs_crtr_online_joint_goal,0.9661496919820622
crtr_learned_goal_vs_idm_online_joint_goal,0.9770534899267918
idm_learned_goal_vs_crtr_online_joint_goal,1.0
idm_learned_goal_vs_idm_online_joint_goal,1.0
crtr_online_joint_goal_vs_idm_online_joint_goal,1.0
