rep_invariance_mean,rep_invariance_std,bonus_within_std_mean,bonus_between_std,bonus_within_over_between,coverage_fraction,action_kl_mean,action_kl_std,update,env_steps,steps_per_state,coverage_percent
3.000000238418579,0.0,0.0024876368697732687,0.005028905346989632,0.49466668220263393,0.9827586206896551,0.006274965591728687,0.0007704606396146119,1,4096,70.62068965517241,98.27586206896551
3.000000238418579,0.0,0.0011102783028036356,0.002386063802987337,0.4653159937524061,1.0,0.0038006671238690615,0.0007077550399117172,5,20480,353.1034482758621,100.0
3.000000238418579,0.0,0.0007720540161244571,0.001850742264650762,0.41715686689711773,1.0,0.0009205536334775388,0.0003084103518631309,10,40960,706.2068965517242,100.0
3.000000238418579,0.0,0.000631669769063592,0.0015089252265170217,0.4186195391048261,1.0,0.0004758967843372375,0.00019754712411668152,15,61440,1059.3103448275863,100.0
3.000000238418579,0.0,0.0005542857106775045,0.0011919818352907896,0.4650079759500073,1.0,0.0003425433242227882,0.0001601947587914765,20,81920,1412.4137931034484,100.0
3.000000238418579,0.0,0.0004941373481415212,0.0010788233485072851,0.4580293599796748,1.0,9.759544627740979e-05,4.394021016196348e-05,25,102400,1765.5172413793102,100.0
3.000000238418579,0.0,0.000449296465376392,0.0009846497559919953,0.45629615980775856,1.0,2.575293547124602e-05,5.878290266991826e-06,30,122880,2118.6206896551726,100.0
3.000000238418579,0.0,0.0004140003293287009,0.000919892976526171,0.45004782014304384,1.0,0.0007816460565663874,0.0006139255710877478,35,143360,2471.7241379310344,100.0
3.000000238418579,0.0,0.00038808200042694807,0.0008767089457251132,0.44265269083009806,1.0,0.00046085758367553353,0.0006228878628462553,40,163840,2824.8275862068967,100.0
3.000000238418579,0.0,0.0003651372098829597,0.0008219067822210491,0.4442508265815632,1.0,0.0009592199930921197,0.0010888297110795975,45,184320,3177.9310344827586,100.0
3.000000238418579,0.0,0.00035308217047713697,0.000794601219240576,0.44434581582498145,1.0,0.001455793040804565,0.0007756932755000889,48,196608,3389.793103448276,100.0
