rep_invariance_mean,rep_invariance_std,bonus_within_std_mean,bonus_between_std,bonus_within_over_between,coverage_fraction,action_kl_mean,action_kl_std,update,env_steps,steps_per_state,coverage_percent,success_rate,p_succ_hat
0.002417356939986348,0.00023164851882029325,2.7666093956213444e-05,3.075449785683304e-05,0.8992863814960198,1.0,0.0014707023510709405,0.00014312462008092552,1,4096,70.62068965517241,100.0,0.28125,0.05
0.0022853331174701452,0.00016392147517763078,3.5836568713421e-05,4.431329944054596e-05,0.8085266477395523,1.0,0.0006909934454597533,9.923546167556196e-05,5,20480,353.1034482758621,100.0,0.09375,0.2262190625
0.002348930574953556,0.00018690091383177787,5.842061000294052e-05,5.5837495892774314e-05,1.0460739388406333,1.0,0.00027117005083709955,3.09290990117006e-05,10,40960,706.2068965517242,100.0,0.03125,0.401263060761621
0.0024653600994497538,0.00021663063671439886,8.473426714772359e-05,7.151484169298783e-05,1.1846830435701725,1.0,0.0006370193441398442,0.00014181852748151869,15,61440,1059.3103448275863,100.0,0.0625,0.5367087698402464
0.002370858797803521,0.0003092329716309905,7.73827123339288e-05,5.8820616686716676e-05,1.3153476317612862,1.0,0.001408992102369666,0.00017314440628979355,20,81920,1412.4137931034484,100.0,0.15625,0.6415140775914577
0.002628144109621644,0.00030316918855533004,5.630799205391668e-05,5.017531293560751e-05,1.1220014135642662,1.0,0.002067259047180414,0.00025934987934306264,25,102400,1765.5172413793102,100.0,0.09375,0.7226104268781659
0.0028267588932067156,0.000290866126306355,4.818915840587579e-05,4.163981429883279e-05,1.1570077614301935,1.0,0.009426405653357506,0.0014530494809150696,30,122880,2118.6206896551726,100.0,0.21875,0.7853612360570624
0.0029781137127429247,0.0003513646370265633,6.0347367252688855e-05,5.27139418409206e-05,1.144591340206879,1.0,0.011633766815066338,0.0009348362218588591,35,143360,2471.7241379310344,100.0,0.15625,0.8339166160123925
0.002980282995849848,0.0003911129024345428,7.003850623732433e-05,6.217542249942198e-05,1.1262849623314104,1.0,0.012539035640656948,0.0005682555492967367,40,163840,2824.8275862068967,100.0,0.25,0.8714878434348967
0.0028122076764702797,0.0003829053312074393,1.6209121895371936e-05,1.1558228834473994e-05,1.4011757657376047,1.0,0.03136167675256729,0.002058899262920022,45,184320,3177.9310344827586,100.0,0.15625,0.9005597430129076
0.0028499653562903404,0.0004141888057347387,1.1488145901239477e-05,9.038904863700736e-06,1.2695620159875527,1.0,0.038220543414354324,0.003131461562588811,48,196608,3389.793103448276,100.0,0.0625,0.9147424096656918
