update,env_steps,mean_reward,mean_reward_ext,mean_reward_int,value_loss,policy_loss,entropy,rep_loss,alpha,p_succ_hat,int_sigma,success_rate,two_critic
1,4096,1.6886050701141357,0.0029296875,0.4896278381347656,303.0225830078125,0.01168424915522337,1.3780558109283447,1.3956979513168335,1.0,0.0,0.2904638946056366,0.28125,0.0
2,8192,1.5840767621994019,0.001708984375,0.4596768617630005,268.85699462890625,-0.028106912970542908,1.3757588863372803,1.4109858274459839,1.0,0.0,0.29049935454396614,0.21875,0.0
3,12288,1.6520661115646362,0.0009765625,0.45597922801971436,285.759765625,-0.010580496862530708,1.3737469911575317,1.3904050588607788,1.0,0.0,0.27616867734528944,0.125,0.0
4,16384,1.6649370193481445,0.00146484375,0.45177438855171204,274.09661865234375,0.01444300077855587,1.363379955291748,1.3832623958587646,1.0,0.0,0.27158517823743134,0.15625,0.0
5,20480,1.672411561012268,0.00146484375,0.4489007294178009,276.0842590332031,0.01618516445159912,1.3629459142684937,1.3924357891082764,1.0,0.0,0.2686505258279186,0.1875,0.0
6,24576,1.6885106563568115,0.000732421875,0.45141658186912537,274.05364990234375,0.03587988018989563,1.361838459968567,1.3979460000991821,1.0,0.0,0.2674620168643127,0.09375,0.0
7,28672,1.663620948791504,0.00048828125,0.44322890043258667,280.8346252441406,0.01037508249282837,1.3454641103744507,1.400388240814209,1.0,0.0,0.2665024391480533,0.0625,0.0
8,32768,1.7023588418960571,0.00146484375,0.4515591859817505,284.3847961425781,-0.025263939052820206,1.353877067565918,1.3748817443847656,1.0,0.0,0.26548345365097026,0.1875,0.0
9,36864,1.7188092470169067,0.000732421875,0.4577133357524872,256.503173828125,0.052048686891794205,1.3634138107299805,1.3899621963500977,1.0,0.0,0.2664102938600648,0.09375,0.0
10,40960,1.717448353767395,0.00146484375,0.4574503004550934,258.2192687988281,0.016419608145952225,1.3688840866088867,1.3705805540084839,1.0,0.0,0.2665819812899053,0.15625,0.0
11,45056,1.7026255130767822,0.0009765625,0.4532589316368103,273.5254211425781,-0.061068300157785416,1.3727195262908936,1.3847424983978271,1.0,0.0,0.26636454968281037,0.125,0.0
12,49152,1.7170886993408203,0.001953125,0.4562215805053711,254.0213165283203,-0.0030097737908363342,1.3615227937698364,1.3760665655136108,1.0,0.0,0.26599740686252643,0.1875,0.0
13,53248,1.711322546005249,0.00146484375,0.4546734690666199,256.9320983886719,-0.021281862631440163,1.3491883277893066,1.3939522504806519,1.0,0.0,0.26591307859614555,0.15625,0.0
14,57344,1.668594241142273,0.0,0.4436134994029999,253.9264678955078,0.0030551664531230927,1.338390588760376,1.3803471326828003,1.0,0.0,0.2658606238736657,0.0,0.0
15,61440,1.6639790534973145,0.00048828125,0.441283643245697,251.39816284179688,0.008534690365195274,1.342654824256897,1.3762335777282715,1.0,0.0,0.26527569089322944,0.0625,0.0
16,65536,1.7060471773147583,0.000732421875,0.452168732881546,256.3501892089844,-0.0016488917171955109,1.3671269416809082,1.3817859888076782,1.0,0.0,0.26515264076720263,0.09375,0.0
17,69632,1.7212048768997192,0.001220703125,0.45658057928085327,234.11497497558594,0.024283932521939278,1.3622362613677979,1.3865927457809448,1.0,0.0,0.2654562604682625,0.15625,0.0
18,73728,1.7046208381652832,0.00146484375,0.45221012830734253,231.66839599609375,0.03244113177061081,1.3545386791229248,1.3784548044204712,1.0,0.0,0.2655130406691182,0.15625,0.0
19,77824,1.7007114887237549,0.00048828125,0.4513489007949829,226.8179931640625,-0.005222903564572334,1.3473572731018066,1.3768662214279175,1.0,0.0,0.26546450395998383,0.0625,0.0
