rep_invariance_mean,rep_invariance_std,bonus_within_std_mean,bonus_between_std,bonus_within_over_between,coverage_fraction,action_kl_mean,action_kl_std,update,env_steps,steps_per_state,coverage_percent
0.018837351351976395,0.08379023522138596,0.0003480635932646692,0.00926847755908966,0.037553440196758006,0.9,0.00012204253289382905,0.0005386365228332579,1,4096,4.551111111111111,90.0
0.018837351351976395,0.08379023522138596,0.00018853283836506307,0.004808186087757349,0.039210721635314805,0.9988888888888889,0.00010119526996277273,0.00044643785804510117,5,20480,22.755555555555556,99.8888888888889
0.018837351351976395,0.08379023522138596,0.00013212992053013295,0.003180527361109853,0.04154326943168686,0.9988888888888889,3.525690044625662e-05,0.0001563403056934476,10,40960,45.51111111111111,99.8888888888889
0.018837351351976395,0.08379023522138596,0.00010116292105522007,0.0026779475156217813,0.03777614860022586,0.9988888888888889,1.2291309758438729e-05,5.5745877034496516e-05,15,61440,68.26666666666667,99.8888888888889
0.018837351351976395,0.08379023522138596,8.35420360090211e-05,0.0022395134437829256,0.03730348804382453,0.9988888888888889,2.8376376576488838e-05,0.0001294197718380019,20,81920,91.02222222222223,99.8888888888889
0.018837351351976395,0.08379023522138596,6.99532320140861e-05,0.0017834529280662537,0.03922326105759537,1.0,1.7247095456696115e-05,7.985903357621282e-05,25,102400,113.77777777777777,100.0
0.018837351351976395,0.08379023522138596,6.051606760593131e-05,0.0015461271395906806,0.03914016813667133,1.0,3.42758467013482e-05,0.0001583306584507227,30,122880,136.53333333333333,100.0
0.018837351351976395,0.08379023522138596,5.3915497119305655e-05,0.0015242915833368897,0.0353706233127947,1.0,1.882445576484315e-05,8.422875544056296e-05,35,143360,159.2888888888889,100.0
0.018837351351976395,0.08379023522138596,5.3688097978010774e-05,0.001443869317881763,0.03718323083730687,1.0,3.239263833165751e-06,1.4450733942794614e-05,40,163840,182.04444444444445,100.0
0.018837351351976395,0.08379023522138596,5.338282062439248e-05,0.0014503331622108817,0.036807027478253145,1.0,2.883645265683299e-06,1.3063030564808287e-05,45,184320,204.8,100.0
0.018837351351976395,0.08379023522138596,4.987789361621253e-05,0.0013929455308243632,0.03580724044126115,1.0,9.78658499661833e-06,4.507074481807649e-05,48,196608,218.45333333333335,100.0
