rep_invariance_mean,rep_invariance_std,bonus_within_std_mean,bonus_between_std,bonus_within_over_between,coverage_fraction,action_kl_mean,action_kl_std,update,env_steps,steps_per_state,coverage_percent
0.002417356939986348,0.00023164851882029325,2.7666093956213444e-05,3.075449785683304e-05,0.8992863814960198,1.0,0.0014969335170462728,0.00014555065718013793,1,4096,70.62068965517241,100.0
0.002295814687386155,0.00016417088045272976,6.50985020911321e-05,8.464916027151048e-05,0.7689481195225022,1.0,0.0006696974742226303,9.435573883820325e-05,5,20480,353.1034482758621,100.0
0.0020599765703082085,0.00018452222866471857,7.309292413992807e-05,9.403959120390937e-05,0.7771742886309304,1.0,9.565846266923472e-05,4.088232890353538e-05,10,40960,706.2068965517242,100.0
0.0022089355625212193,0.000386517436709255,8.253727719420567e-05,7.91593556641601e-05,1.0425407217450708,1.0,1.3715810382564086e-05,1.0014574399974663e-05,15,61440,1059.3103448275863,100.0
0.0018080759327858686,0.0005623931647278368,0.0,0.0,0.0,1.0,8.12706639408134e-06,6.321581167867407e-06,20,81920,1412.4137931034484,100.0
0.0019609360024333,0.00042350139119662344,0.0001986206480069086,0.0001386061921948567,1.4328820093954242,1.0,3.178507995471591e-06,2.5887675292324275e-06,25,102400,1765.5172413793102,100.0
0.00210780743509531,0.00030746083939448,0.0,0.0,0.0,1.0,1.0602027487038868e-06,8.38343737541436e-07,30,122880,2118.6206896551726,100.0
0.0022497496102005243,0.00020859214419033378,0.0,0.0,0.0,1.0,5.178360993340902e-07,3.6521956303658953e-07,35,143360,2471.7241379310344,100.0
0.0025970751885324717,0.0003042844473384321,8.3885170170106e-05,3.101526453974657e-05,2.7037696991315068,1.0,2.0545914480862848e-07,1.5809170861302846e-07,40,163840,2824.8275862068967,100.0
0.00278111663646996,0.0003375244850758463,5.818576755700633e-05,2.0582619981723838e-05,2.8255640908561803,1.0,1.2486556499879953e-07,8.736471102110954e-08,45,184320,3177.9310344827586,100.0
0.002974623581394553,0.00038035513716749847,7.739495049463585e-05,3.1061175832292065e-05,2.4908922311913213,1.0,6.374370542516772e-08,4.6711946311006614e-08,48,196608,3389.793103448276,100.0
