rep_invariance_mean,rep_invariance_std,bonus_within_std_mean,bonus_between_std,bonus_within_over_between,coverage_fraction,action_kl_mean,action_kl_std,update,env_steps,steps_per_state,coverage_percent,success_rate,p_succ_hat
0.0023509059101343155,6.312014738796279e-05,3.311652471893467e-05,4.659831574826967e-06,7.0915886768703755,1.0,2.423530176542954e-08,3.727589348301308e-09,1,4096,70.62068965517241,100.0,0.53125,0.05
0.0028107960242778063,0.00010609977471176535,8.798664202913642e-05,1.1176043699379079e-05,7.865751680732342,1.0,1.61219588790118e-08,5.078319098572592e-09,5,20480,353.1034482758621,100.0,0.03125,0.2262190625
0.0032339091412723064,0.00025159004144370556,0.00023378506011795253,5.851751848240383e-05,3.99444682057107,1.0,3.2929265980641276e-09,1.3623471240009621e-09,10,40960,706.2068965517242,100.0,0.125,0.35613806076162097
0.0065685780718922615,0.0007042739889584482,0.0,0.0,0.0,1.0,4.8187169809921215e-09,1.4105170365041886e-09,15,61440,1059.3103448275863,100.0,0.15625,0.5017919050355589
0.009650961495935917,0.0009478598367422819,0.0,0.0,0.0,1.0,2.3418449401901853e-09,6.461727819484508e-10,20,81920,1412.4137931034484,100.0,0.0625,0.6144960732083259
0.010667353868484497,0.0009720986126922071,0.0009292735485360026,0.00022915846784599125,4.054979977265044,1.0,9.263357192423882e-09,2.8768345483598523e-09,25,102400,1765.5172413793102,100.0,0.09375,0.7017044101172072
0.010338248685002327,0.0010280732531100512,0.0003543458296917379,9.300676902057603e-05,3.8094833159959993,1.0,1.2804613369610252e-08,3.7189025192674308e-09,30,122880,2118.6206896551726,100.0,0.1875,0.7691845588083771
0.010940691456198692,0.0013476196909323335,0.00019025964138563722,8.213155524572358e-05,2.316241040439059,1.0,4.298043165817944e-08,7.916883149050591e-09,35,143360,2471.7241379310344,100.0,0.0625,0.7762744115252699
0.011636609211564064,0.0014983899891376495,0.0,0.0,0.0,1.0,5.417640522864531e-07,1.2276778704745084e-07,40,163840,2824.8275862068967,100.0,0.09375,0.8268854044072842
0.013000709936022758,0.0015993821434676647,8.652423275634646e-05,8.506085578119382e-05,1.0170843112110075,1.0,1.403838837177318e-06,3.1998951044442947e-07,45,184320,3177.9310344827586,100.0,0.09375,0.825321913427335
0.01460994966328144,0.0017821579240262508,0.00010104653483722359,9.714689804241061e-05,1.0400345922233447,1.0,1.5807429463166045e-06,3.4959251138388936e-07,48,196608,3389.793103448276,100.0,0.125,0.8502353755247614
