metric,value
coord_only_goal_vs_coord_plus_nuisance_goal,1.0
coord_only_goal_vs_crtr_learned_goal,1.0
coord_only_goal_vs_idm_learned_goal,1.0
coord_only_goal_vs_crtr_online_joint_goal,1.0
coord_only_goal_vs_idm_online_joint_goal,1.0
coord_plus_nuisance_goal_vs_crtr_learned_goal,0.9907915976758663
coord_plus_nuisance_goal_vs_idm_learned_goal,1.0
coord_plus_nuisance_goal_vs_crtr_online_joint_goal,0.9906258649132929
coord_plus_nuisance_goal_vs_idm_online_joint_goal,0.9904436065023707
crtr_learned_goal_vs_idm_learned_goal,1.0
crtr_learned_goal_vs_crtr_online_joint_goal,0.9998342557515658
crtr_learned_goal_vs_idm_online_joint_goal,0.9996519842265896
idm_learned_goal_vs_crtr_online_joint_goal,0.9627451478996194
idm_learned_goal_vs_idm_online_joint_goal,0.9625630812769534
crtr_online_joint_goal_vs_idm_online_joint_goal,0.9998177284663319
