metric,value
coord_only_vs_coord_plus_nuisance,1.0
coord_only_vs_crtr_learned,1.0
coord_only_vs_idm_learned,1.0
coord_only_vs_crtr_online_joint,1.0
coord_only_vs_idm_online_joint,1.0
coord_plus_nuisance_vs_crtr_learned,8.021465713881071e-10
coord_plus_nuisance_vs_idm_learned,1.1279271046049644e-06
coord_plus_nuisance_vs_crtr_online_joint,3.2079344514102104e-08
coord_plus_nuisance_vs_idm_online_joint,5.644248692870946e-07
crtr_learned_vs_idm_learned,1.0
crtr_learned_vs_crtr_online_joint,1.0
crtr_learned_vs_idm_online_joint,1.0
idm_learned_vs_crtr_online_joint,0.06072139714434366
idm_learned_vs_idm_online_joint,0.735868224672886
crtr_online_joint_vs_idm_online_joint,1.0
