metric,value
coord_only_goal_vs_coord_plus_nuisance_goal,0.00019220315078904981
coord_only_goal_vs_crtr_learned_goal,1.0
coord_only_goal_vs_idm_learned_goal,7.013846770154153e-05
coord_only_goal_vs_crtr_online_joint_goal,0.1941894091078955
coord_only_goal_vs_idm_online_joint_goal,0.005419879802549543
coord_plus_nuisance_goal_vs_crtr_learned_goal,1.0
coord_plus_nuisance_goal_vs_idm_learned_goal,0.9123242957011115
coord_plus_nuisance_goal_vs_crtr_online_joint_goal,1.0
coord_plus_nuisance_goal_vs_idm_online_joint_goal,1.0
crtr_learned_goal_vs_idm_learned_goal,1.085798118083403e-12
crtr_learned_goal_vs_crtr_online_joint_goal,2.5035001150142122e-05
crtr_learned_goal_vs_idm_online_joint_goal,4.588804447536177e-09
idm_learned_goal_vs_crtr_online_joint_goal,1.0
idm_learned_goal_vs_idm_online_joint_goal,1.0
crtr_online_joint_goal_vs_idm_online_joint_goal,1.3530624781044054e-05
