rep_invariance_mean,rep_invariance_std,bonus_within_std_mean,bonus_between_std,bonus_within_over_between,coverage_fraction,action_kl_mean,action_kl_std,update,env_steps,steps_per_state,coverage_percent,success_rate,p_succ_hat
0.0019564551766961813,0.0022177076898515224,5.149715798324905e-05,6.288775330176577e-05,0.8187439976779479,0.99,1.3544346977312216e-08,1.5846216783188538e-08,1,4096,40.96,99.0,0.34375,0.0
0.0041457549668848515,0.004707596730440855,0.00031237213988788426,0.0006376563687808812,0.48986767247125035,1.0,2.2297152568739875e-08,2.6990154111672382e-08,5,20480,204.8,100.0,0.03125,0.0
0.01040673814713955,0.011831925250589848,0.000306596455629915,0.0007887291139923036,0.38871719455884207,1.0,1.3363521844667048e-08,1.693533491220478e-08,10,40960,409.6,100.0,0.0,0.0
0.02812870964407921,0.032265160232782364,0.0003741109976544976,0.0013380678137764335,0.27958837206832593,1.0,7.741752483525488e-07,1.2526596719908412e-06,15,61440,614.4,100.0,0.0625,0.0
0.07574234902858734,0.09164730459451675,0.0003446820774115622,0.0009173068101517856,0.37575031177563256,1.0,0.00015268045535776764,0.0003051386447623372,20,81920,819.2,100.0,0.03125,0.0
0.10158107429742813,0.22286498546600342,0.000525783165358007,0.0017701588803902268,0.29702429592034185,1.0,3.454979741945863e-05,9.466313349548727e-05,25,102400,1024.0,100.0,0.1875,0.0
0.13556820154190063,0.29574283957481384,0.0005743479123339057,0.0020610198844224215,0.2786703466431588,1.0,0.00027487307670526206,0.0007949505234137177,30,122880,1228.8,100.0,0.03125,0.0
0.09750524163246155,0.23742474615573883,0.0008346505346708,0.003221953986212611,0.25905023713561864,1.0,7.328555057029007e-06,2.5139546778518707e-05,35,143360,1433.6,100.0,0.0625,0.0
0.07392607629299164,0.19724178314208984,0.0005231155082583427,0.0023558964021503925,0.22204426618173814,1.0,1.519082343293121e-05,6.416578980861232e-05,40,163840,1638.4,100.0,0.15625,0.0
0.07384425401687622,0.184714674949646,0.0007375719724223018,0.0031854920089244843,0.2315402628395538,1.0,5.958975089015439e-05,0.00024677219334989786,45,184320,1843.2,100.0,0.03125,0.0
0.07938840985298157,0.18863129615783691,0.0005027584847994149,0.0020727417431771755,0.2425560545078938,1.0,0.0002347865520277992,0.0009099649614654481,48,196608,1966.08,100.0,0.125,0.0
