metric,value
coord_only_goal_vs_coord_plus_nuisance_goal,1.0
coord_only_goal_vs_crtr_learned_goal,1.0
coord_only_goal_vs_idm_learned_goal,1.0
coord_only_goal_vs_crtr_online_joint_goal,1.0
coord_only_goal_vs_idm_online_joint_goal,1.0
coord_plus_nuisance_goal_vs_crtr_learned_goal,1.2321616916111111e-05
coord_plus_nuisance_goal_vs_idm_learned_goal,1.0
coord_plus_nuisance_goal_vs_crtr_online_joint_goal,1.1577714342791978e-08
coord_plus_nuisance_goal_vs_idm_online_joint_goal,3.060806053056808e-09
crtr_learned_goal_vs_idm_learned_goal,1.0
crtr_learned_goal_vs_crtr_online_joint_goal,0.035367763402603725
crtr_learned_goal_vs_idm_online_joint_goal,0.012032675479153765
idm_learned_goal_vs_crtr_online_joint_goal,9.836719420563966e-06
idm_learned_goal_vs_idm_online_joint_goal,4.559217008148764e-06
crtr_online_joint_goal_vs_idm_online_joint_goal,0.6462926976493399
