rep_invariance_mean,rep_invariance_std,bonus_within_std_mean,bonus_between_std,bonus_within_over_between,coverage_fraction,action_kl_mean,action_kl_std,update,env_steps,steps_per_state,coverage_percent,success_rate,p_succ_hat
0.02218381129205227,0.014294831082224846,0.0001982983958441764,0.0029205225873738527,0.06789802541545568,1.0,2.73505042969191e-06,4.381290182209341e-06,1,4096,70.62068965517241,100.0,0.34375,0.0
0.02218381129205227,0.014294831082224846,0.00020122344722039998,0.0019474731525406241,0.10332487187778253,1.0,1.072397367352096e-06,1.515188500889053e-06,5,20480,353.1034482758621,100.0,0.03125,0.0
0.02218381129205227,0.014294831082224846,0.00019947491819038987,0.0022490578703582287,0.08869226261216286,1.0,1.4572407280866173e-07,3.2406390459982504e-07,10,40960,706.2068965517242,100.0,0.0,0.0
0.02218381129205227,0.014294831082224846,0.00018221678328700364,0.0017978529212996364,0.1013518779036185,1.0,5.4634515578300125e-08,1.279235561923997e-07,15,61440,1059.3103448275863,100.0,0.15625,0.0
0.02218381129205227,0.014294831082224846,0.00018651240679901093,0.0020285588689148426,0.09194285175971541,1.0,5.2202494771336205e-08,7.435978233161222e-08,20,81920,1412.4137931034484,100.0,0.09375,0.0
0.02218381129205227,0.014294831082224846,0.00018561838078312576,0.00210977578535676,0.08797972859208458,1.0,1.9549016627706806e-08,2.3567340079466703e-08,25,102400,1765.5172413793102,100.0,0.09375,0.0
0.02218381129205227,0.014294831082224846,0.0001839378528529778,0.0018560978351160884,0.09909868886549558,1.0,6.782074457589715e-09,6.311316358420527e-09,30,122880,2118.6206896551726,100.0,0.1875,0.0
0.02218381129205227,0.014294831082224846,0.00016478795441798866,0.0024941929150372744,0.06606838337991679,1.0,3.0811799778263094e-09,2.586653113922921e-09,35,143360,2471.7241379310344,100.0,0.0625,0.0
0.02218381129205227,0.014294831082224846,0.00016594237240497023,0.0012476305710151792,0.13300495051226682,1.0,1.8771717513743624e-09,1.884521427797381e-09,40,163840,2824.8275862068967,100.0,0.03125,0.0
0.02218381129205227,0.014294831082224846,0.00019363795581739396,0.002315673278644681,0.08362022458042105,1.0,1.0996920041250746e-09,1.133852678414371e-09,45,184320,3177.9310344827586,100.0,0.125,0.0
0.02218381129205227,0.014294831082224846,0.0001767659414326772,0.003400387242436409,0.051983909181746994,1.0,8.070806245541462e-10,7.425471348909696e-10,48,196608,3389.793103448276,100.0,0.09375,0.0
