rep_invariance_mean,rep_invariance_std,bonus_within_std_mean,bonus_between_std,bonus_within_over_between,coverage_fraction,action_kl_mean,action_kl_std,update,env_steps,steps_per_state,coverage_percent,success_rate,p_succ_hat
1.3333333730697632,0.0,0.0021461930591613054,0.004360048566013575,0.4922395024440191,0.9827586206896551,0.003096640110015869,0.00043087327503599226,1,4096,70.62068965517241,98.27586206896551,0.1875,0.0
1.3333333730697632,0.0,0.0009454329265281558,0.001995895290747285,0.4736862670343327,1.0,0.0046478561125695705,0.00039466796442866325,5,20480,353.1034482758621,100.0,0.125,0.0
1.3333333730697632,0.0,0.0006666075787506998,0.0014161840081214905,0.4707035723409965,1.0,0.00019351247465237975,4.080871076439507e-05,10,40960,706.2068965517242,100.0,0.1875,0.0
1.3333333730697632,0.0,0.0005411102320067585,0.0011302800849080086,0.47873571504504353,1.0,6.13758820691146e-05,1.5777881344547495e-05,15,61440,1059.3103448275863,100.0,0.0625,0.0
1.3333333730697632,0.0,0.0004689676279667765,0.0010251407511532307,0.45746211222029265,1.0,0.00023009718279354274,0.00017970667977351695,20,81920,1412.4137931034484,100.0,0.0625,0.0
1.3333333730697632,0.0,0.00042063972796313465,0.0008850484737195075,0.4752677257530486,1.0,5.8103865740122274e-05,4.4950629671802744e-05,25,102400,1765.5172413793102,100.0,0.25,0.0
1.3333333730697632,0.0,0.0003872012021020055,0.0007747830240987241,0.49974791984274275,1.0,0.00011911580077139661,0.00011974214430665597,30,122880,2118.6206896551726,100.0,0.21875,0.0
1.3333333730697632,0.0,0.00035910739097744226,0.0007026963285170496,0.511034804162475,1.0,0.00011978772090515122,8.74366523930803e-05,35,143360,2471.7241379310344,100.0,0.09375,0.0
1.3333333730697632,0.0,0.0003356935631018132,0.0006543853087350726,0.5129828386922566,1.0,0.0007936235051602125,0.00014193174138199538,40,163840,2824.8275862068967,100.0,0.125,0.0
1.3333333730697632,0.0,0.00031577146728523076,0.0006278787041082978,0.5029099348644543,1.0,0.0007617388037033379,0.0003667085838969797,45,184320,3177.9310344827586,100.0,0.0625,0.0
1.3333333730697632,0.0,0.0003055136767216027,0.0006173974834382534,0.4948331287146715,1.0,0.0006939194281585515,0.0003187497495673597,48,196608,3389.793103448276,100.0,0.09375,0.0
