rep_invariance_mean,rep_invariance_std,bonus_within_std_mean,bonus_between_std,bonus_within_over_between,coverage_fraction,action_kl_mean,action_kl_std,update,env_steps,steps_per_state,coverage_percent
0.002182916970923543,0.00033451031777076423,4.67289391963277e-05,6.678920908598229e-05,0.6995433005229054,0.7755775577557755,0.0019735039677470922,0.00017742867930792272,1,4096,6.759075907590759,77.55775577557755
0.003273691749200225,0.001056204317137599,0.00036574629484675825,0.000885933986864984,0.4128323012169134,1.0,0.0018230321584269404,0.0001354530977550894,5,20480,33.79537953795379,100.0
0.009812098927795887,0.003805992193520069,0.00032289442606270313,0.0008673148113302886,0.3722877771332898,1.0,0.00021737534552812576,2.1835418010596186e-05,10,40960,67.59075907590758,100.0
0.024599183350801468,0.011018744669854641,0.00022282164718490094,0.0007505662506446242,0.29686743617791395,1.0,0.00010300834401277825,3.270485103712417e-05,15,61440,101.38613861386139,100.0
0.05225798115134239,0.03466511517763138,0.00022958542103879154,0.0012494842521846294,0.18374267879774708,1.0,9.234992467099801e-05,1.0278276022290811e-05,20,81920,135.18151815181517,100.0
0.042785629630088806,0.06118614971637726,0.0003524310595821589,0.002730858977884054,0.1290545472654757,1.0,7.049267878755927e-05,2.3817021428840235e-05,25,102400,168.97689768976898,100.0
0.0486794076859951,0.19075198471546173,0.0005619447329081595,0.0026667264755815268,0.21072375844171778,1.0,0.00016981703811325133,0.00015631847782060504,30,122880,202.77227722772278,100.0
0.04390627518296242,0.11676189303398132,0.0004031075513921678,0.002059642691165209,0.19571627445796091,1.0,0.0001387691154377535,8.928427268983796e-05,35,143360,236.56765676567656,100.0
0.03386890888214111,0.10971835255622864,0.0003463585744611919,0.0018075559055432677,0.1916160143312136,1.0,7.385422941297293e-05,2.8182768801343627e-05,40,163840,270.36303630363034,100.0
0.026284627616405487,0.07741980254650116,0.00022551148140337318,0.0016836158465594053,0.13394394120535746,1.0,8.288752724183723e-05,4.290867582312785e-05,45,184320,304.15841584158414,100.0
0.02397039718925953,0.06015133857727051,0.0001816225121729076,0.00131085398606956,0.13855175983396795,1.0,0.00010162472608499229,6.501621101051569e-05,48,196608,324.43564356435644,100.0
