update,env_steps,mean_reward,mean_reward_ext,mean_reward_int,value_loss,policy_loss,entropy,rep_loss,alpha,p_succ_hat,int_sigma,success_rate,two_critic
1,4096,0.9730321168899536,0.0,0.6741892099380493,65.95695495605469,0.017520545050501823,1.3556019067764282,nan,1.0,0.0,0.6928746104240417,nan,0.0
2,8192,0.8940003514289856,0.0,0.619505763053894,58.052371978759766,-0.03451961278915405,1.3142759799957275,nan,1.0,0.0,0.6929592157018105,nan,0.0
3,12288,0.925046443939209,0.0,0.6048631072044373,67.8110580444336,-0.03876573219895363,1.2496299743652344,nan,1.0,0.0,0.6538732045635788,nan,0.0
4,16384,0.938921332359314,0.0,0.5929578542709351,65.35243225097656,0.04842539131641388,1.3059437274932861,nan,1.0,0.0,0.6315309353754117,nan,0.0
5,20480,0.9809785485267639,0.0,0.6048092842102051,74.34927368164062,0.011233003810048103,1.3498475551605225,nan,1.0,0.0,0.6165367331090879,nan,0.0
6,24576,0.9854515790939331,0.0,0.6030967831611633,73.99464416503906,0.03701643645763397,1.2961279153823853,nan,1.0,0.0,0.6120004103956683,nan,0.0
7,28672,0.9841019511222839,0.0,0.5999768972396851,76.46634674072266,0.018015451729297638,1.3396586179733276,nan,1.0,0.0,0.6096694694145807,nan,0.0
8,32768,1.0412535667419434,0.0,0.6361432075500488,70.623291015625,0.07059389352798462,1.3350861072540283,nan,1.0,0.0,0.6109398820308283,nan,0.0
9,36864,1.0214593410491943,0.0,0.6323089599609375,68.39605712890625,-0.001609351485967636,1.3384016752243042,nan,1.0,0.0,0.6190250691132452,nan,0.0
10,40960,0.9876428842544556,0.0,0.6127066612243652,64.19495391845703,0.026274055242538452,1.3612639904022217,nan,1.0,0.0,0.6203727114455249,nan,0.0
11,45056,0.9938448667526245,0.0,0.6132460236549377,70.67701721191406,-0.031340181827545166,1.3318910598754883,nan,1.0,0.0,0.6170439667526256,nan,0.0
12,49152,0.9874722957611084,0.0,0.6070404052734375,67.31192779541016,0.016901206225156784,1.282402515411377,nan,1.0,0.0,0.6147416681931607,nan,0.0
13,53248,0.9775890111923218,0.0,0.5992655754089355,65.08255004882812,0.001739119179546833,1.2277194261550903,nan,1.0,0.0,0.6130035341174119,nan,0.0
14,57344,0.9772003889083862,0.0,0.59775710105896,70.9789810180664,-0.012134213000535965,1.1934399604797363,nan,1.0,0.0,0.6117037690477121,nan,0.0
15,61440,0.9711310863494873,0.0,0.5932663679122925,69.73544311523438,0.010618745349347591,1.1998753547668457,nan,1.0,0.0,0.6109025020874219,nan,0.0
16,65536,0.9798721671104431,0.0,0.5974153280258179,69.76307678222656,-0.003943474963307381,1.1565289497375488,nan,1.0,0.0,0.6096869441682303,nan,0.0
17,69632,0.969069242477417,0.0,0.5895533561706543,71.59712219238281,0.0031473012641072273,1.2454557418823242,nan,1.0,0.0,0.6083707319784117,nan,0.0
18,73728,1.0031758546829224,0.0,0.6100091934204102,76.568115234375,-0.04504875838756561,1.3136531114578247,nan,1.0,0.0,0.6080780123508449,nan,0.0
19,77824,1.0094549655914307,0.0,0.6158187389373779,76.19538879394531,-0.013864006847143173,1.302290439605713,nan,1.0,0.0,0.6100507162122276,nan,0.0
20,81920,0.9975830912590027,0.0,0.6105061173439026,75.20016479492188,-0.030956633388996124,1.2505491971969604,nan,1.0,0.0,0.6119852918063838,nan,0.0
21,86016,0.9753851890563965,0.0,0.5969465970993042,72.37162780761719,-0.03361383453011513,1.2227859497070312,nan,1.0,0.0,0.6120111069148876,nan,0.0
22,90112,0.9758151173591614,0.0,0.5971747040748596,82.05973815917969,0.0011172490194439888,1.2079436779022217,nan,1.0,0.0,0.6119753101660057,nan,0.0
23,94208,0.9726225733757019,0.0,0.5924267768859863,80.21826171875,-0.0007394468411803246,1.1167887449264526,nan,1.0,0.0,0.6091024333237198,nan,0.0
24,98304,0.9599586129188538,0.0,0.584571123123169,79.46517944335938,-0.0028520617634058,1.1959112882614136,nan,1.0,0.0,0.6089544989998712,nan,0.0
25,102400,0.970219612121582,0.0,0.5904629826545715,86.16360473632812,-0.01559162512421608,1.2103075981140137,nan,1.0,0.0,0.6085869686733444,nan,0.0
26,106496,0.9845053553581238,0.0,0.5989196300506592,83.72183227539062,-0.014254542998969555,1.2191908359527588,nan,1.0,0.0,0.6083457260633612,nan,0.0
27,110592,0.9916684627532959,0.0,0.6024318933486938,87.99325561523438,-0.04865550622344017,1.2499568462371826,nan,1.0,0.0,0.6074932753004734,nan,0.0
28,114688,0.9847408533096313,0.0,0.5984851121902466,88.84896087646484,0.02819376438856125,1.2295869588851929,nan,1.0,0.0,0.6077590248737085,nan,0.0
29,118784,0.980377197265625,0.0,0.5952691435813904,95.3165054321289,-0.04694328457117081,1.2522752285003662,nan,1.0,0.0,0.6071837934098382,nan,0.0
30,122880,0.981456995010376,0.0,0.5940291881561279,91.96613311767578,-0.02479907125234604,1.2491466999053955,nan,1.0,0.0,0.6052523810059033,nan,0.0
31,126976,1.0028274059295654,0.0,0.6069054007530212,101.29594421386719,0.01784738525748253,1.292280912399292,nan,1.0,0.0,0.6051942409855008,nan,0.0
32,131072,0.9862024188041687,0.0,0.5965937972068787,103.15249633789062,0.006466852501034737,1.2807345390319824,nan,1.0,0.0,0.6049405622333286,nan,0.0
33,135168,1.0031027793884277,0.0,0.6064817905426025,103.01156616210938,-0.007836252450942993,1.291521430015564,nan,1.0,0.0,0.6046058644364258,nan,0.0
